1052588,483,150
535024,482,152
1622072,457,130
35841,507,125
714359,479,143
527021,481,140
1428,494,157
1218175,474,141
1217737,474,142
1428,512,154
527019,483,146
527020,475,143
1195464,490,145
527032,484,148
527031,499,144
541229,481,142
930170,495,147
527030,474,140
281309,501,145
1279365,461,144
527023,469,145
527022,485,142
527027,477,143
527029,475,141
527028,499,152
1286404,497,144
527025,492,149
527024,497,144
412694,480,142
1033734,469,130
1053168,511,159
1053210,497,157
1051502,532,152
1225788,490,168
492670,481,156
1150475,481,159
1053180,459,158
1053191,446,161
1053194,457,157
526971,773,398
171549,352,74
85831,391,72
85831,355,78
85831,333,73
85831,323,64
1235814,309,67
1121094,309,64
411901,451,84
997873,650,317
47678,345,93
47678,341,84
47678,332,73
47678,350,93
1796613,342,72
997874,647,332
537012,466,91
246787,381,87
246787,391,95
246787,396,95
246787,391,95
246787,396,95
1268240,358,84
626929,422,129
626929,429,103
626929,411,84
762984,427,95
470145,431,81
547042,428,84
679937,380,53
997875,636,326
997876,628,326
997877,659,325
483217,473,94
357276,363,82
357276,363,82
665953,452,91
483216,471,102
674529,390,87
674529,388,79
674529,388,79
674529,373,77
1077285,420,87
483215,440,78
338188,347,70
338188,339,61
763034,397,98
457424,477,103
862962,352,90
817,343,100
997878,666,328
997879,666,328
997880,636,316
997881,638,316
997882,655,329
997883,654,329
817,324,80
817,343,90
817,343,90
817,350,100
817,342,89
817,346,90
817,342,89
817,342,89
1073386,661,334
1073387,665,331
1073388,640,320
272559,381,101
1339284,384,90
1339287,314,81
1339276,345,88
295405,370,101
1121096,399,68
1121097,385,80
693979,389,83
471870,489,88
329854,389,94
1297750,343,97
1121098,399,106
1347393,378,84
997884,411,101
291645,368,83
816,369,60
816,361,74
816,398,83
816,381,76
816,381,76
816,407,78
816,405,77
742727,422,101
665954,648,326
411476,441,81
997885,655,325
997886,607,311
28116,312,69
28116,312,69
28116,332,78
28116,315,88
702444,495,84
702443,457,83
483218,462,49
484018,429,79
1121099,427,59
1121100,364,66
1321819,362,55
1235813,378,44
1235809,397,44
1236512,424,80
667015,401,90
997887,577,304
291644,341,82
1121101,353,97
1235788,400,103
1236515,364,104
469585,465,81
457387,483,80
818,487,101
1163670,390,94
469588,488,84
469589,563,113
457388,556,116
469590,489,84
469591,579,115
469592,577,126
457390,482,81
457391,488,103
469593,493,99
457392,494,93
457393,499,93
457394,495,99
457395,491,102
556258,488,84
556259,515,92
585543,497,90
585544,479,85
1078089,370,84
449673,467,90
1073351,613,273
46506,454,83
46506,460,83
46506,451,82
46506,446,83
46506,446,83
46506,446,83
46506,452,83
46506,452,83
818,315,78
818,318,85
997888,312,74
1235785,611,304
818,327,95
818,323,87
818,291,76
818,327,95
818,327,95
818,309,97
818,327,95
226186,327,90
1203465,391,98
411479,485,96
997889,648,313
997890,650,313
1235787,654,312
820,392,86
820,381,86
820,382,83
820,370,92
820,372,85
820,380,92
820,380,92
820,377,93
820,363,95
820,364,95
820,373,84
820,364,95
820,366,95
820,364,95
820,364,95
820,365,95
820,364,95
820,364,95
820,364,95
1339348,361,84
1121102,327,58
435590,369,99
997891,617,305
1235786,622,318
821,339,83
821,311,89
821,340,92
821,327,81
821,327,81
821,318,79
821,338,91
821,338,91
821,338,91
821,352,102
821,338,91
821,318,94
821,318,94
821,338,91
821,338,91
821,318,94
821,318,94
821,338,91
821,338,91
821,318,94
821,322,80
702446,653,333
997892,633,309
371601,352,84
371601,307,78
371601,314,80
371601,299,68
371601,299,68
702447,488,84
657309,468,71
384636,457,84
888054,344,58
575590,314,65
487174,367,76
487174,367,76
487174,378,76
487174,341,69
742726,405,87
880074,374,82
1225179,483,182
283165,292,55
264462,391,76
959,406,77
1069642,385,72
765869,380,67
1585974,345,88
367928,268,60
1680,244,58
1410644,261,52
1680,253,54
1680,259,57
1680,248,55
1680,258,57
1680,296,68
1680,244,55
1680,276,62
1680,258,55
1680,254,55
411481,500,207
518635,298,57
1683,272,57
28025,253,56
28025,253,56
442563,252,58
552531,241,60
742729,245,60
580050,242,60
1042403,243,59
555970,240,60
573236,237,59
28025,237,56
703613,457,211
1365959,253,56
302912,237,53
1168290,455,206
1075106,455,206
911598,455,206
486409,455,204
1437594,283,49
1684,293,51
1147128,285,52
1681,233,58
500634,234,57
484020,260,64
1681,238,61
1207542,467,217
398513,281,67
702459,253,66
883062,263,66
1410645,340,74
1385938,262,52
1385943,260,52
1385942,262,52
866777,475,221
1036735,473,216
1074482,466,215
518634,489,224
1685,259,60
1203540,260,61
1385939,258,53
1385940,262,54
1365960,255,53
1365961,254,51
1365962,260,53
1365963,261,53
1365964,257,53
1365965,266,53
1365966,260,54
1365967,260,53
1365968,265,53
1365969,253,53
1385941,255,54
326426,260,61
566552,297,61
1121107,251,56
1687,236,53
1437599,298,66
473819,280,62
871562,508,229
401473,500,229
1150423,258,55
553191,512,230
561180,280,60
1341694,239,53
1150460,301,73
216816,272,62
216816,259,58
205913,294,66
1322347,292,68
216816,279,65
216816,277,62
216816,279,62
216816,278,64
216816,279,64
216816,279,64
216816,277,64
565040,307,68
391904,312,66
548480,315,68
890402,296,69
537937,333,70
565042,304,68
759350,302,66
206672,323,69
1682,264,65
1161744,533,232
1161745,515,228
1161904,515,225
1161743,532,230
1266716,502,228
722911,524,232
1035817,515,223
1679,276,66
1437603,362,74
547043,317,65
28026,248,57
28026,248,57
28026,248,57
28026,246,57
1454376,251,53
1437595,308,70
1437600,249,49
78448,265,49
1410647,299,67
1150461,361,80
1161409,289,58
1437612,278,64
1680,243,56
1121111,314,72
1254439,333,75
693988,461,91
563192,551,95
1408428,416,85
1720313,311,72
1211815,463,113
1532,397,86
871665,428,93
33038,355,75
33038,351,75
33038,355,75
33038,351,75
537007,469,45
476272,435,55
53443,340,54
649762,395,68
89014,362,63
89014,388,62
89014,394,64
89014,396,64
89014,395,67
1737424,367,64
572511,402,71
572511,443,107
572511,409,74
572511,426,89
572511,393,69
572511,421,87
572511,417,80
572511,405,72
572511,409,85
572511,421,91
572511,372,63
572511,413,78
572511,409,75
572511,406,74
572511,393,69
572511,389,76
572511,405,83
572511,417,76
572511,417,76
572511,435,93
572511,417,76
572511,434,104
572511,361,67
572511,388,76
572511,388,76
572511,449,109
572511,417,76
572511,398,69
572511,409,78
572511,449,109
572511,417,76
572511,449,109
572511,448,109
572511,421,80
572511,417,76
572511,403,79
572511,378,64
572511,409,71
572511,435,93
411459,421,82
1121114,394,79
33035,431,91
33035,397,84
1796616,407,86
33039,351,81
33039,310,47
33039,343,73
33039,306,47
33039,392,80
33039,392,100
33039,341,75
33039,310,47
33039,338,75
33039,310,47
33039,330,69
33039,306,47
33039,304,47
33039,304,47
1280691,398,66
1121115,468,90
418240,388,62
418240,396,61
418240,389,64
418240,403,64
418240,392,63
103855,564,133
1331262,607,154
2508949,272,31
53254,530,108
1064537,460,96
29522,353,56
29522,365,56
29522,350,55
29522,378,57
29522,321,50
29522,358,55
29522,353,56
29522,349,55
29522,322,50
29522,353,56
29522,354,55
29522,361,56
29522,353,56
29522,383,58
29522,357,56
29522,356,56
29522,395,58
759914,621,247
1133568,443,87
1042417,615,228
1161918,627,243
398525,580,148
375,577,127
224911,522,132
1038862,559,132
1037409,596,149
1038866,538,133
108015,550,132
1128326,535,122
1128327,512,121
1128328,505,122
1444307,578,148
1246477,524,127
1300222,534,128
1129895,786,331
358681,505,131
1229781,486,94
321955,460,104
1176165,422,79
1033736,415,79
1121124,404,81
1035191,426,82
633149,386,72
1121126,421,111
679192,249,48
331271,975,508
1055524,963,527
331272,981,512
216591,968,532
406425,991,531
350702,975,492
1009846,509,149
292,490,128
469610,489,84
1834205,427,77
580596,404,79
1203606,458,82
1816677,396,95
1121129,418,96
1121130,435,93
544645,348,68
511680,454,52
657324,478,72
515622,298,52
1852378,418,95
887291,493,215
887280,494,215
887292,483,206
887282,490,195
887293,481,208
195,245,66
887285,492,220
887294,472,197
887295,493,215
887296,496,217
887297,477,206
887298,496,217
887299,491,214
887315,507,213
887316,481,212
887317,510,217
887318,506,219
887321,461,191
887300,485,207
887301,482,214
887283,488,215
887284,404,174
887281,458,188
887288,492,214
887287,501,216
887289,497,219
887286,491,210
195,309,63
1247729,483,214
887312,494,215
887309,499,208
887310,469,218
887311,437,195
864566,423,68
887303,479,206
887304,486,205
887305,482,206
887307,483,213
887302,474,203
887308,487,213
306254,478,202
195,316,66
887313,489,216
887314,490,217
360104,367,76
929793,479,188
360105,320,73
1121268,535,208
32019,318,75
360106,395,77
983328,499,174
553220,375,71
360107,332,84
1031746,429,87
197,243,66
354242,278,80
1295400,291,81
645464,290,79
192222,274,77
197,241,64
195099,476,203
1293289,487,208
360109,489,209
1111075,461,198
1111076,494,214
889214,493,214
889230,486,204
889213,468,202
683082,478,208
889215,478,204
889232,453,204
889233,474,208
889234,484,204
889221,490,215
889225,467,206
889223,460,203
889250,499,219
889255,484,214
889251,462,208
889253,493,215
360108,465,207
683083,237,64
889227,461,197
889220,447,190
889218,463,209
889217,497,217
1111074,491,214
407148,461,210
360110,493,215
889219,500,217
889228,499,218
360111,486,212
478547,447,189
398000,234,60
1093789,509,222
691336,273,65
885274,499,218
360112,457,200
567106,475,205
757425,240,63
1295394,476,207
889237,450,200
889238,499,223
889239,450,192
889240,510,216
889241,477,199
889243,496,214
889244,470,194
889246,488,206
889248,469,211
889249,493,213
889236,469,196
889245,487,218
1211776,490,215
1093788,483,204
885273,496,216
1151115,441,202
1201032,490,214
1111073,476,213
718271,476,203
1111072,484,213
306263,341,65
553218,431,81
1244083,427,78
553219,528,189
665939,316,67
1031920,310,79
1388751,366,86
1388752,365,86
654363,289,64
888826,426,66
306264,484,184
883165,262,39
827,259,40
1032069,265,40
827,260,39
1211818,426,72
1237085,381,61
1002672,331,43
1332188,77,19
1211843,306,49
641143,320,85
327575,280,56
521097,345,71
873517,586,233
1125719,592,232
936370,296,68
1035193,309,62
706436,299,62
1127692,377,81
1125720,323,67
1203603,355,73
888059,380,74
1125721,320,66
553177,344,72
638300,300,67
797473,374,67
1087479,394,108
1449341,390,104
2751,390,105
1234679,386,101
270498,404,62
451640,420,84
100886,421,104
100886,342,73
592026,335,57
566551,558,154
1095767,359,82
1465811,375,87
1689271,470,95
642492,405,90
935839,439,70
888060,309,67
1319815,484,109
331678,404,80
290317,381,65
1805714,345,61
626937,346,64
1816678,372,83
990721,348,59
35703,471,121
35703,468,122
1261127,487,148
35703,468,122
35703,468,122
742730,793,413
1006003,529,147
546,474,128
546,483,125
546,479,128
1288347,828,425
1297584,834,423
670484,823,427
1400136,502,150
290338,445,126
545,458,123
544,495,128
1639133,512,128
637910,468,120
469595,622,137
1173691,492,127
1169322,486,133
1169319,495,128
1169350,486,129
1212820,494,127
500640,609,137
866499,500,95
237258,336,73
31979,438,100
31979,453,103
31979,392,67
31979,446,103
31979,447,103
31979,383,87
31979,383,87
31979,467,105
31979,422,91
1686289,422,105
186802,360,68
186802,412,86
186802,414,91
186802,402,88
186802,414,91
186802,419,106
186802,440,110
457421,541,74
997827,662,306
997828,662,306
699033,385,97
272563,693,296
691160,663,294
1002369,664,294
499175,669,295
1121308,676,303
699034,387,97
1125976,668,303
499176,685,296
1496,374,104
1496,364,81
1496,368,81
1496,378,104
699035,668,306
699037,654,305
499174,667,292
479834,640,300
479831,675,302
455631,641,296
479832,639,298
479833,637,292
1392497,349,73
1408823,337,70
272562,481,115
991791,415,85
863638,416,85
1410651,426,67
1499689,421,88
518636,539,91
1561,420,82
1561,413,79
1415775,432,89
445973,533,66
1200349,768,369
290402,522,126
1233170,448,91
318465,414,72
997893,744,330
997894,690,289
997895,688,287
997896,744,330
997897,701,306
411902,537,84
742732,470,105
441770,473,132
413999,471,130
441771,474,131
536232,723,338
498214,692,330
508765,677,297
498213,713,338
515621,698,325
445336,449,129
929506,639,251
445337,543,226
1289590,666,280
1221327,677,291
592027,311,63
536233,429,117
508767,694,304
758678,460,128
441772,718,337
941968,695,304
445335,686,331
447214,662,313
997898,657,291
1306409,688,316
1316931,342,97
632245,346,100
1280692,514,114
545697,437,122
1121303,487,103
1351755,414,76
742733,508,98
720554,423,86
742735,747,293
999403,744,304
999404,747,304
999405,732,294
999406,747,306
999407,708,291
999408,719,278
999409,747,305
999410,469,86
1531,452,79
1494,415,89
69824,353,66
999411,429,81
1121305,377,89
1499683,436,92
1301100,411,67
645462,353,100
525258,540,109
525259,534,110
645463,356,100
84024,430,106
1121311,408,78
1121315,462,95
999412,448,106
566550,429,97
742737,667,274
500633,484,62
553973,520,92
1211817,445,109
1304881,495,109
999413,364,93
1522,338,64
182773,340,99
1414721,392,61
1499684,464,106
460384,447,85
428125,445,64
1347366,442,81
1805472,348,78
1286820,504,110
537013,384,47
500632,438,74
1622073,430,118
1330534,406,65
588581,383,61
1280689,430,101
29363,454,123
86416,466,113
1262449,493,119
195103,400,88
451754,592,292
445334,596,288
451756,597,295
488537,598,296
451755,592,289
883064,626,306
451757,592,286
289380,308,62
195102,588,286
742739,615,301
1650661,421,74
1325933,456,85
1121329,367,65
1547,463,88
1121333,399,103
610130,350,63
931276,502,134
1202534,443,105
1414720,453,109
411468,518,84
1033737,369,76
1292036,461,87
457396,494,94
665940,418,65
97138,343,43
1720194,379,75
1507,317,80
649724,388,81
755731,369,66
556261,454,97
641107,483,122
908340,334,63
1226325,399,65
411489,441,62
411486,470,62
1816694,437,108
1805477,455,125
1105031,383,62
411484,540,76
1042156,409,60
1297793,389,68
428126,443,84
471871,372,115
1075091,663,315
1121334,406,77
1346611,342,62
1121335,367,72
1121336,344,62
499177,422,74
318464,373,85
411472,463,84
742740,526,72
742741,526,71
1559,436,117
1121342,498,113
1212547,676,286
1121344,398,68
1121346,476,125
1852379,400,86
411903,373,57
74426,264,54
74426,253,50
74426,256,53
74426,253,50
74426,253,50
74426,234,54
74426,254,50
74426,254,50
74426,254,50
74426,254,50
74426,254,50
74426,254,50
74426,254,50
74426,254,50
74426,254,50
74426,254,50
74426,254,50
1720204,375,84
521003,316,77
1232426,284,52
742722,286,54
1499681,354,61
445975,305,52
742742,417,86
225991,442,96
1457173,467,96
1219031,453,93
32013,539,104
1219032,542,105
1009852,495,108
688245,604,139
399795,507,110
1111078,516,108
563045,537,124
100884,378,91
469596,454,76
665941,367,79
469597,364,81
556270,456,89
1349822,383,68
116085,402,79
717962,430,81
470146,496,80
410072,363,69
410072,369,71
410072,364,71
410072,361,69
410072,372,71
410072,368,71
411474,452,77
33043,356,53
33043,358,53
33043,358,54
33043,360,54
33043,358,53
33043,358,53
33043,359,57
33042,383,63
33042,419,72
33042,377,76
33042,413,79
1078091,376,72
1078090,386,71
38284,348,77
525260,316,71
649754,429,97
553204,400,86
42817,332,53
1348662,350,55
548476,400,86
1720192,331,72
1285583,398,76
1110505,374,77
53374,332,67
1035195,403,84
196164,371,84
548478,650,273
548477,409,77
1232427,291,67
1414719,338,67
38289,321,70
161879,359,77
645127,420,87
1121365,363,71
553207,331,71
566549,331,71
43768,328,68
1686286,359,81
1121367,395,91
1737425,439,88
1121368,357,69
37637,366,78
525264,323,73
1078764,388,76
525268,389,86
553206,353,73
1401064,362,87
945711,349,72
945712,559,248
401472,365,92
858619,417,84
1727,406,84
1159489,789,381
1208592,798,338
1208664,786,313
1208663,778,298
290339,469,139
1159490,768,354
1138308,787,384
1159614,816,377
1045857,794,374
956149,794,386
1169145,414,76
469378,326,63
1841857,427,100
1796618,385,81
266264,567,125
2035,378,71
1292022,448,90
1336244,571,118
909952,559,248
1031709,571,255
1091045,561,250
1234380,554,247
1747,330,60
1747,321,59
1747,321,59
1276649,546,234
765105,566,248
765115,568,256
765116,564,258
765117,558,258
765096,539,235
765097,557,256
765099,554,255
765118,535,237
765069,566,256
765070,552,247
765065,548,249
765089,570,253
765111,565,258
765112,557,249
765103,562,254
765106,555,251
765107,555,251
765122,546,251
765123,376,58
765085,535,235
765072,533,235
765073,535,235
765109,390,58
765068,538,234
765094,545,253
765095,556,250
765100,561,255
765101,547,243
765102,563,256
765066,536,237
765067,547,244
765119,541,235
765091,554,255
765092,561,255
765084,540,245
765113,541,234
765114,565,255
765110,561,254
765074,548,247
765075,549,247
765076,531,235
765071,528,238
765120,546,243
765121,551,245
765087,533,235
765088,562,256
765093,551,245
765082,568,256
765083,563,256
765086,548,245
1134454,538,234
765058,532,234
765057,554,248
765064,551,242
765063,542,238
765061,542,244
765077,541,245
765078,541,245
765079,545,238
765080,545,238
679194,545,246
679195,550,245
1747,321,59
1747,321,59
1747,321,59
1747,323,60
1747,325,59
1136877,554,242
553199,534,235
679193,541,235
686659,561,256
1114967,564,258
1114969,559,254
1114966,565,257
1292373,355,54
1506471,356,71
640081,441,83
51515,370,72
883100,915,433
883101,904,430
398578,628,146
1203568,366,63
1274,465,94
188626,380,64
997346,480,101
272564,503,135
537010,519,134
1090321,508,136
138119,524,144
888061,394,70
1121444,330,50
1121445,463,112
525146,589,224
207559,455,66
571438,363,57
411464,424,68
457398,485,86
665942,421,73
592028,332,64
888062,248,55
910314,229,54
39950,226,49
742743,445,82
1034346,291,58
1223524,409,70
910954,483,82
883103,306,75
29394,301,67
742765,603,259
411461,478,89
39486,338,71
39486,333,73
39486,333,73
39486,372,79
39486,372,79
39486,360,77
39486,361,77
411462,479,62
88431,379,91
88431,400,91
88431,503,142
88431,369,85
88431,375,83
88431,378,91
88431,379,91
88431,397,83
88431,385,90
88431,385,90
189330,406,90
658665,422,105
1121482,443,122
471854,565,127
742766,434,85
742767,365,64
667120,459,100
500638,532,110
1288122,736,331
1027364,708,331
498217,733,338
718251,412,108
636,423,97
667121,712,325
742768,512,180
84112,522,191
84112,489,173
84112,520,190
84112,520,190
84112,489,173
84112,489,173
84112,502,176
84112,521,180
84112,505,176
84112,509,181
84112,496,176
84112,497,174
84112,512,185
84112,499,178
84112,498,183
84112,498,182
84112,511,181
84112,509,177
84112,513,180
479437,325,64
84112,492,173
1357395,498,182
