66692,485
1196029,574
1307436,426
1292043,469
1121090,549
272558,449
1329377,782
1367477,422
1522318,397
1402,500
279010,485
1402,480
1402,501
1402,501
1402,482
1211814,519
1034347,514
592022,531
1348623,487
1138452,509
545693,503
1404,509
1006007,503
1051501,452
526990,747
526972,784
1405,438
1053197,438
1053198,734
1053199,734
526997,463
1053227,743
1053246,746
1053247,744
1202533,511
1386,495
766760,470
398511,456
64104,503
526998,455
526999,449
536229,487
315750,731
1408,466
1499680,462
1478,573
665952,443
1274524,507
665957,493
1476857,517
1423,499
936156,491
1423,498
1220533,488
224308,495
645657,466
703612,473
1051503,462
655816,471
1052585,480
135461,477
1147161,489
1302650,492
1192196,486
535025,486
535026,486
1052588,483
535024,482
1622072,457
35841,507
714359,479
527021,481
1428,494
1218175,474
1217737,474
1428,512
527019,483
527020,475
1195464,490
527032,484
527031,499
541229,481
930170,495
527030,474
281309,501
1279365,461
527023,469
527022,485
527027,477
527029,475
527028,499
1286404,497
527025,492
527024,497
412694,480
1033734,469
1053168,511
1053210,497
1051502,532
1225788,490
492670,481
1150475,481
1053180,459
1053191,446
1053194,457
526971,773
171549,352
85831,391
85831,355
85831,333
85831,323
1235814,309
1121094,309
411901,451
997873,650
47678,345
47678,341
47678,332
47678,350
1796613,342
997874,647
537012,466
246787,381
246787,391
246787,396
246787,391
246787,396
1268240,358
626929,422
626929,429
626929,411
762984,427
470145,431
547042,428
679937,380
997875,636
997876,628
997877,659
483217,473
357276,363
357276,363
665953,452
483216,471
674529,390
674529,388
674529,388
674529,373
1077285,420
483215,440
338188,347
338188,339
763034,397
457424,477
862962,352
817,343
997878,666
997879,666
997880,636
997881,638
997882,655
997883,654
817,324
817,343
817,343
817,350
817,342
817,346
817,342
817,342
1073386,661
1073387,665
1073388,640
272559,381
1339284,384
1339287,314
1339276,345
295405,370
1121096,399
1121097,385
693979,389
471870,489
329854,389
1297750,343
1121098,399
1347393,378
997884,411
291645,368
816,369
816,361
816,398
816,381
816,381
816,407
816,405
742727,422
665954,648
411476,441
997885,655
997886,607
28116,312
28116,312
28116,332
28116,315
702444,495
702443,457
483218,462
484018,429
1121099,427
1121100,364
1321819,362
1235813,378
1235809,397
1236512,424
667015,401
997887,577
291644,341
1121101,353
1235788,400
1236515,364
469585,465
457387,483
818,487
1163670,390
469588,488
469589,563
457388,556
469590,489
469591,579
469592,577
457390,482
457391,488
469593,493
457392,494
457393,499
457394,495
457395,491
556258,488
556259,515
585543,497
585544,479
1078089,370
449673,467
1073351,613
46506,454
46506,460
46506,451
46506,446
46506,446
46506,446
46506,452
46506,452
818,315
818,318
997888,312
1235785,611
818,327
818,323
818,291
818,327
818,327
818,309
818,327
226186,327
1203465,391
411479,485
997889,648
997890,650
1235787,654
820,392
820,381
820,382
820,370
820,372
820,380
820,380
820,377
820,363
820,364
820,373
820,364
820,366
820,364
820,364
820,365
820,364
820,364
820,364
1339348,361
1121102,327
435590,369
997891,617
1235786,622
821,339
821,311
821,340
821,327
821,327
821,318
821,338
821,338
821,338
821,352
821,338
821,318
821,318
821,338
821,338
821,318
821,318
821,338
821,338
821,318
821,322
702446,653
997892,633
371601,352
371601,307
371601,314
371601,299
371601,299
702447,488
657309,468
384636,457
888054,344
575590,314
487174,367
487174,367
487174,378
487174,341
742726,405
880074,374
1225179,483
283165,292
264462,391
959,406
1069642,385
765869,380
1585974,345
367928,268
1680,244
1410644,261
1680,253
1680,259
1680,248
1680,258
1680,296
1680,244
1680,276
1680,258
1680,254
411481,500
518635,298
1683,272
28025,253
28025,253
442563,252
552531,241
742729,245
580050,242
1042403,243
555970,240
573236,237
28025,237
703613,457
1365959,253
302912,237
1168290,455
1075106,455
911598,455
486409,455
1437594,283
1684,293
1147128,285
1681,233
500634,234
484020,260
1681,238
1207542,467
398513,281
702459,253
883062,263
1410645,340
1385938,262
1385943,260
1385942,262
866777,475
1036735,473
1074482,466
518634,489
1685,259
1203540,260
1385939,258
1385940,262
1365960,255
1365961,254
1365962,260
1365963,261
1365964,257
1365965,266
1365966,260
1365967,260
1365968,265
1365969,253
1385941,255
326426,260
566552,297
1121107,251
1687,236
1437599,298
473819,280
871562,508
401473,500
1150423,258
553191,512
561180,280
1341694,239
1150460,301
216816,272
216816,259
205913,294
1322347,292
216816,279
216816,277
216816,279
216816,278
216816,279
216816,279
216816,277
565040,307
391904,312
548480,315
890402,296
537937,333
565042,304
759350,302
206672,323
1682,264
1161744,533
1161745,515
1161904,515
1161743,532
1266716,502
722911,524
1035817,515
1679,276
1437603,362
547043,317
28026,248
28026,248
28026,248
28026,246
1454376,251
1437595,308
1437600,249
78448,265
1410647,299
1150461,361
1161409,289
1437612,278
1680,243
1121111,314
1254439,333
693988,461
563192,551
1408428,416
1720313,311
1211815,463
1532,397
871665,428
33038,355
33038,351
33038,355
33038,351
537007,469
476272,435
53443,340
649762,395
89014,362
89014,388
89014,394
89014,396
89014,395
1737424,367
572511,402
572511,443
572511,409
572511,426
572511,393
572511,421
572511,417
572511,405
572511,409
572511,421
572511,372
572511,413
572511,409
572511,406
572511,393
572511,389
572511,405
572511,417
572511,417
572511,435
572511,417
572511,434
572511,361
572511,388
572511,388
572511,449
572511,417
572511,398
572511,409
572511,449
572511,417
572511,449
572511,448
572511,421
572511,417
572511,403
572511,378
572511,409
572511,435
411459,421
1121114,394
33035,431
33035,397
1796616,407
33039,351
33039,310
33039,343
33039,306
33039,392
33039,392
33039,341
33039,310
33039,338
33039,310
33039,330
33039,306
33039,304
33039,304
1280691,398
1121115,468
418240,388
418240,396
418240,389
418240,403
418240,392
103855,564
1331262,607
2508949,272
53254,530
1064537,460
29522,353
29522,365
29522,350
29522,378
29522,321
29522,358
29522,353
29522,349
29522,322
29522,353
29522,354
29522,361
29522,353
29522,383
29522,357
29522,356
29522,395
759914,621
1133568,443
1042417,615
1161918,627
398525,580
375,577
224911,522
1038862,559
1037409,596
1038866,538
108015,550
1128326,535
1128327,512
1128328,505
1444307,578
1246477,524
1300222,534
1129895,786
358681,505
1229781,486
321955,460
1176165,422
1033736,415
1121124,404
1035191,426
633149,386
1121126,421
679192,249
331271,975
1055524,963
331272,981
216591,968
406425,991
350702,975
1009846,509
292,490
469610,489
1834205,427
580596,404
1203606,458
1816677,396
1121129,418
1121130,435
544645,348
511680,454
657324,478
515622,298
1852378,418
887291,493
887280,494
887292,483
887282,490
887293,481
195,245
887285,492
887294,472
887295,493
887296,496
887297,477
887298,496
887299,491
887315,507
887316,481
887317,510
887318,506
887321,461
887300,485
887301,482
887283,488
887284,404
887281,458
887288,492
887287,501
887289,497
887286,491
195,309
1247729,483
887312,494
887309,499
887310,469
887311,437
864566,423
887303,479
887304,486
887305,482
887307,483
887302,474
887308,487
306254,478
195,316
887313,489
887314,490
360104,367
929793,479
360105,320
1121268,535
32019,318
360106,395
983328,499
553220,375
360107,332
1031746,429
197,243
354242,278
1295400,291
645464,290
192222,274
197,241
195099,476
1293289,487
360109,489
1111075,461
1111076,494
889214,493
889230,486
889213,468
683082,478
889215,478
889232,453
889233,474
889234,484
889221,490
889225,467
889223,460
889250,499
889255,484
889251,462
889253,493
360108,465
683083,237
889227,461
889220,447
889218,463
889217,497
1111074,491
407148,461
360110,493
889219,500
889228,499
360111,486
478547,447
398000,234
1093789,509
691336,273
885274,499
360112,457
567106,475
757425,240
1295394,476
889237,450
889238,499
889239,450
889240,510
889241,477
889243,496
889244,470
889246,488
889248,469
889249,493
889236,469
889245,487
1211776,490
1093788,483
885273,496
1151115,441
1201032,490
1111073,476
718271,476
1111072,484
306263,341
553218,431
1244083,427
553219,528
665939,316
1031920,310
1388751,366
1388752,365
654363,289
888826,426
306264,484
883165,262
827,259
1032069,265
827,260
1211818,426
1237085,381
1002672,331
1332188,77
1211843,306
641143,320
327575,280
521097,345
873517,586
1125719,592
936370,296
1035193,309
706436,299
1127692,377
1125720,323
1203603,355
888059,380
1125721,320
553177,344
638300,300
797473,374
1087479,394
1449341,390
2751,390
1234679,386
270498,404
451640,420
100886,421
100886,342
592026,335
566551,558
1095767,359
1465811,375
1689271,470
642492,405
935839,439
888060,309
1319815,484
331678,404
290317,381
1805714,345
626937,346
1816678,372
990721,348
35703,471
35703,468
1261127,487
35703,468
35703,468
742730,793
1006003,529
546,474
546,483
546,479
1288347,828
1297584,834
670484,823
1400136,502
290338,445
545,458
544,495
1639133,512
637910,468
469595,622
1173691,492
1169322,486
1169319,495
1169350,486
1212820,494
500640,609
866499,500
237258,336
31979,438
31979,453
31979,392
31979,446
31979,447
31979,383
31979,383
31979,467
31979,422
1686289,422
186802,360
186802,412
186802,414
186802,402
186802,414
186802,419
186802,440
457421,541
997827,662
997828,662
699033,385
272563,693
691160,663
1002369,664
499175,669
1121308,676
699034,387
1125976,668
499176,685
1496,374
1496,364
1496,368
1496,378
699035,668
699037,654
499174,667
479834,640
479831,675
455631,641
479832,639
479833,637
1392497,349
1408823,337
272562,481
991791,415
863638,416
1410651,426
1499689,421
518636,539
1561,420
1561,413
1415775,432
445973,533
1200349,768
290402,522
1233170,448
318465,414
997893,744
997894,690
997895,688
997896,744
997897,701
411902,537
742732,470
441770,473
413999,471
441771,474
536232,723
498214,692
508765,677
498213,713
515621,698
445336,449
929506,639
445337,543
1289590,666
1221327,677
592027,311
536233,429
508767,694
758678,460
441772,718
941968,695
445335,686
447214,662
997898,657
1306409,688
1316931,342
632245,346
1280692,514
545697,437
1121303,487
1351755,414
742733,508
720554,423
742735,747
999403,744
999404,747
999405,732
999406,747
999407,708
999408,719
999409,747
999410,469
1531,452
1494,415
69824,353
999411,429
1121305,377
1499683,436
1301100,411
645462,353
525258,540
525259,534
645463,356
84024,430
1121311,408
1121315,462
999412,448
566550,429
742737,667
500633,484
553973,520
1211817,445
1304881,495
999413,364
1522,338
182773,340
1414721,392
1499684,464
460384,447
428125,445
1347366,442
1805472,348
1286820,504
537013,384
500632,438
1622073,430
1330534,406
588581,383
1280689,430
29363,454
86416,466
1262449,493
195103,400
451754,592
445334,596
451756,597
488537,598
451755,592
883064,626
451757,592
289380,308
195102,588
742739,615
1650661,421
1325933,456
1121329,367
1547,463
1121333,399
610130,350
931276,502
1202534,443
1414720,453
411468,518
1033737,369
1292036,461
457396,494
665940,418
97138,343
1720194,379
1507,317
649724,388
755731,369
556261,454
641107,483
908340,334
1226325,399
411489,441
411486,470
1816694,437
1805477,455
1105031,383
411484,540
1042156,409
1297793,389
428126,443
471871,372
1075091,663
1121334,406
1346611,342
1121335,367
1121336,344
499177,422
318464,373
411472,463
742740,526
742741,526
1559,436
1121342,498
1212547,676
1121344,398
1121346,476
1852379,400
411903,373
74426,264
74426,253
74426,256
74426,253
74426,253
74426,234
74426,254
74426,254
74426,254
74426,254
74426,254
74426,254
74426,254
74426,254
74426,254
74426,254
74426,254
1720204,375
521003,316
1232426,284
742722,286
1499681,354
445975,305
742742,417
225991,442
1457173,467
1219031,453
32013,539
1219032,542
1009852,495
688245,604
399795,507
1111078,516
563045,537
100884,378
469596,454
665941,367
469597,364
556270,456
1349822,383
116085,402
717962,430
470146,496
410072,363
410072,369
410072,364
410072,361
410072,372
410072,368
411474,452
33043,356
33043,358
33043,358
33043,360
33043,358
33043,358
33043,359
33042,383
33042,419
33042,377
33042,413
1078091,376
1078090,386
38284,348
525260,316
649754,429
553204,400
42817,332
1348662,350
548476,400
1720192,331
1285583,398
1110505,374
53374,332
1035195,403
196164,371
548478,650
548477,409
1232427,291
1414719,338
38289,321
161879,359
645127,420
1121365,363
553207,331
566549,331
43768,328
1686286,359
1121367,395
1737425,439
1121368,357
37637,366
525264,323
1078764,388
525268,389
553206,353
1401064,362
945711,349
945712,559
401472,365
858619,417
1727,406
1159489,789
1208592,798
1208664,786
1208663,778
290339,469
1159490,768
1138308,787
1159614,816
1045857,794
956149,794
1169145,414
469378,326
1841857,427
1796618,385
266264,567
2035,378
1292022,448
1336244,571
909952,559
1031709,571
1091045,561
1234380,554
1747,330
1747,321
1747,321
1276649,546
765105,566
765115,568
765116,564
765117,558
765096,539
765097,557
765099,554
765118,535
765069,566
765070,552
765065,548
765089,570
765111,565
765112,557
765103,562
765106,555
765107,555
765122,546
765123,376
765085,535
765072,533
765073,535
765109,390
765068,538
765094,545
765095,556
765100,561
765101,547
765102,563
765066,536
765067,547
765119,541
765091,554
765092,561
765084,540
765113,541
765114,565
765110,561
765074,548
765075,549
765076,531
765071,528
765120,546
765121,551
765087,533
765088,562
765093,551
765082,568
765083,563
765086,548
1134454,538
765058,532
765057,554
765064,551
765063,542
765061,542
765077,541
765078,541
765079,545
765080,545
679194,545
679195,550
1747,321
1747,321
1747,321
1747,323
1747,325
1136877,554
553199,534
679193,541
686659,561
1114967,564
1114969,559
1114966,565
1292373,355
1506471,356
640081,441
51515,370
883100,915
883101,904
398578,628
1203568,366
1274,465
188626,380
997346,480
272564,503
537010,519
1090321,508
138119,524
888061,394
1121444,330
1121445,463
525146,589
207559,455
571438,363
411464,424
457398,485
665942,421
592028,332
888062,248
910314,229
39950,226
742743,445
1034346,291
1223524,409
910954,483
883103,306
29394,301
742765,603
411461,478
39486,338
39486,333
39486,333
39486,372
39486,372
39486,360
39486,361
411462,479
88431,379
88431,400
88431,503
88431,369
88431,375
88431,378
88431,379
88431,397
88431,385
88431,385
189330,406
658665,422
1121482,443
471854,565
742766,434
742767,365
667120,459
500638,532
1288122,736
1027364,708
498217,733
718251,412
636,423
667121,712
742768,512
84112,522
84112,489
84112,520
84112,520
84112,489
84112,489
84112,502
84112,521
84112,505
84112,509
84112,496
84112,497
84112,512
84112,499
84112,498
84112,498
84112,511
84112,509
84112,513
479437,325
84112,492
1357395,498
84112,511
84112,510
84112,504
242230,373
665943,483
502558,352
1720315,346
999415,374
546274,364
1432051,424
1432051,408
1432052,418
1432052,396
445932,269
1776384,428
225324,505
1472761,326
1118060,337
1232436,288
935296,850
548,468
685445,869
1028307,500
1421338,494
640513,522
500639,589
1045856,497
550,451
550,427
550,451
550,450
550,431
550,447
1203195,790
716541,764
1211025,820
1177927,417
1104326,804
888063,794
158836,431
1259823,491
1260282,487
1334193,538
701347,531
299767,496
539813,502
980518,490
547,569
547,558
547,558
547,494
1812935,489
1329817,496
1755099,515
469613,596
1158606,423
1140002,470
1158612,458
888066,437
565654,635
565655,639
565652,378
1121864,433
1139219,423
1140001,376
53345,322
883162,324
1288492,598
1169282,335
1158664,334
1151193,347
1151194,346
1151195,347
1151196,346
1151197,346
1158670,328
1134784,596
1169281,335
936153,314
1151198,346
1151199,341
1151200,333
1151201,340
1151202,348
1151204,340
1151205,340
1151206,334
1151207,340
1151208,340
1169283,334
1169245,318
1169246,334
565651,333
1169312,598
1169286,578
1158675,598
1158676,597
525271,604
1201292,604
1169290,591
565642,596
1169311,584
1169302,318
1157378,331
1157379,331
1157380,331
1151209,331
1151210,331
1151211,331
1151212,331
1157342,331
1157343,331
1157344,331
1151186,328
1157345,331
1157346,331
1157347,331
1151187,318
1157348,344
1157349,331
1157350,331
1157351,331
1157352,331
1157381,331
1157353,331
1157382,327
1157383,331
1157384,331
1157354,327
1157385,331
1157355,331
1157386,331
1157356,331
1157357,331
1157358,331
1157359,331
1157360,331
1157387,331
1157388,331
1157389,331
1157390,331
1157392,331
1157393,331
1157394,328
1157361,331
1157362,331
1157363,332
1157395,331
1157364,331
1157396,331
1157397,331
1157398,330
1157399,332
1157400,331
1157401,332
1157402,331
1157403,331
1157404,331
1157405,331
1157406,332
1157407,331
1157408,331
1157409,331
1157410,331
1157411,331
1158632,331
1157412,328
1151188,328
1157365,331
1169309,328
1151189,333
1151190,323
1157366,331
1157367,331
1151191,343
1158660,344
1158661,344
565644,622
1158627,344
1158656,331
1158633,335
1158634,342
1158671,343
1169306,324
1169247,346
1169310,331
1169288,333
1206105,588
565650,602
749489,566
749490,558
1158677,336
565643,598
1158673,336
565647,583
1169284,352
1158540,582
1351,341
1351,324
1351,325
1351,344
1351,325
1351,344
1351,346
1351,335
1351,341
1351,319
1351,347
1351,348
1351,341
1351,341
1351,341
1351,349
1351,349
1351,310
1351,310
1351,310
1351,310
1351,310
1134785,572
1134786,572
1134787,569
1134788,572
1134789,571
1134790,572
1134791,572
1134792,571
1134793,571
1134794,568
1134795,569
1134796,571
1134798,571
1134799,569
1134800,571
1169297,332
1158622,328
1169303,332
565649,590
1157368,348
491075,331
565646,593
565648,588
1351,350
1111677,584
1169304,323
1169248,335
1169249,335
1169250,335
565645,563
1158653,576
1158657,344
474186,333
1027372,591
1158666,334
791166,577
1134801,572
699186,554
1158678,334
1158674,334
1158625,344
1169299,334
1169289,334
1169308,328
699185,556
1158654,330
1158658,344
1158630,331
1158629,330
1169313,329
1158668,326
1158665,335
1158618,326
1158619,325
1158620,325
1158624,324
1169305,333
1169251,324
1158655,330
1169252,326
1169280,326
1158621,333
1169298,333
1351,344
1261557,575
565636,599
1169295,333
565640,590
1169287,327
1158663,335
1158626,342
1158662,321
1169292,320
1169296,339
1169300,332
565637,580
1169285,327
1158669,334
565638,575
1169253,318
1169293,341
1169291,346
1169254,326
565639,593
1169294,334
1169314,328
1169307,329
553209,575
749496,584
749497,568
749498,589
749499,588
749500,578
749501,584
491074,489
749502,580
749503,588
749504,589
749505,586
749506,595
749507,562
749508,602
749509,343
749510,589
749511,592
749512,576
749513,336
525278,487
1134802,322
749514,580
749515,329
749516,586
749518,486
749491,590
749492,573
749493,590
749494,591
749495,596
1158546,336
1158552,336
1158976,329
1158637,336
1158640,347
1157369,328
1157370,332
1157371,338
1157372,338
1157373,338
1157374,338
1157375,338
1157376,339
1157377,339
1158542,333
226185,339
1158623,328
1158628,342
1158631,345
565641,577
1158667,336
1157416,306
565659,577
565656,570
565661,565
565660,581
565658,582
565657,587
1157417,320
1134805,559
1134806,573
1157419,311
1157420,305
1157421,307
1157422,309
1157423,304
1157424,305
1157425,307
1157429,305
1157430,304
1157431,318
1157432,304
1157433,305
1157435,304
1157437,307
1157440,311
1157441,305
1157442,305
1158600,572
1155766,569
1176489,544
565664,572
565662,585
565663,576
1295527,356
565665,557
333849,304
1138880,307
1138881,320
1138882,333
1138883,324
1138884,333
1138885,315
1138886,317
1138887,306
1138888,321
645663,557
1138889,336
535205,577
1138890,331
535206,579
1138891,325
1138892,318
1138893,327
1138930,340
1138894,320
1138895,306
1138896,326
1138897,321
1138898,330
1138899,321
1138900,323
1138901,324
1138902,324
1138903,328
1138904,320
1138905,314
1138906,322
1138907,321
1138908,319
1138909,326
1138910,324
544875,577
1138931,321
1138913,327
1138914,325
1138915,310
1138916,322
1138917,329
1138918,320
1138919,326
1138920,330
1138932,320
1138933,324
1138921,338
1138922,322
1138923,335
1138924,325
1138925,327
1138926,331
1138929,318
1138934,314
1138935,313
1138936,324
1157443,306
529885,569
1158641,581
1158642,556
1158652,550
1158646,551
1158647,552
1158648,550
1158649,550
1158650,551
1158651,550
1138937,552
1138938,551
1138939,554
1352,346
1352,329
1352,336
1352,346
1352,326
1134819,574
1157479,321
1157444,320
1157446,304
1157480,304
1157481,305
1157482,305
1157483,304
1157484,305
1157485,304
1157447,323
1157487,325
1157486,314
1157448,319
1178528,566
1245477,548
1245478,549
1167697,554
791161,566
1157451,304
565666,559
749520,568
749521,585
749523,586
749524,584
749525,584
525279,408
547468,571
1158545,326
1158547,324
1158548,312
1158549,326
1158550,325
1158551,319
1158553,332
1158554,319
1158555,330
1158635,316
1158636,318
1158638,319
1158639,310
1157453,310
1157454,309
1157455,314
1157456,310
1157457,312
1157458,324
1157459,295
1157460,327
1157461,329
1157462,326
1157463,322
1157464,322
1157476,321
1157477,312
1157478,322
1157465,330
1157488,329
1158541,322
1158644,320
1158645,318
1158543,319
1158544,332
1328870,551
1157466,317
1157467,317
1169279,317
1157468,322
1157469,317
1157470,317
1157471,322
1169278,323
1157472,332
1157473,324
1157474,341
1157475,329
37734,394
37734,395
565653,399
1353,393
1353,394
1353,401
1353,390
1353,403
1353,390
1158614,370
160453,359
768486,367
1640685,417
1158598,331
1072576,360
1450511,314
1300150,327
1158607,383
160454,381
1158610,452
1158602,387
71452,375
1218093,374
742813,637
1139996,615
351627,400
1350,527
1182762,403
1169666,314
1169667,313
1169668,333
1169669,324
1235794,324
1121866,334
908337,309
69224,436
55212,444
1505663,420
1505663,398
1547,347
1547,350
1547,351
1547,348
1547,357
525280,246
650150,247
1313290,251
457422,337
658657,342
552396,389
469614,340
1834207,346
658659,453
128827,352
128827,346
128827,348
128827,341
128827,324
128827,344
128827,343
128827,346
128827,346
128827,350
128827,384
128827,343
128827,394
128827,385
128827,344
208962,474
1440052,456
502347,484
754333,504
1005442,735
1005441,766
216592,746
1005566,743
1081887,769
869675,737
869669,767
1005469,763
1005466,767
1005467,773
358709,715
670905,451
1125634,749
1116003,738
1116108,744
1125652,741
1116109,748
1116103,746
1116104,748
1116105,743
670888,725
1116130,742
869688,739
869690,745
1116129,745
670897,750
754079,748
1116119,746
1116120,745
1116121,745
1116122,745
1116123,726
1116004,768
1116005,741
1116006,744
1116007,738
1125635,755
1116008,752
1116009,752
1116010,761
1116011,765
1116012,758
1116013,743
1116014,758
1116015,741
1116016,738
1116017,750
1116124,753
1116125,757
1116126,748
1116127,743
1116018,750
1116019,746
1116128,750
1116020,761
1125636,742
1116021,758
1116022,755
1116023,751
1116024,745
